production_id,production_date,line_id,machine_id,shift_id,product_id,target_qty,output_qty,defect_qty,downtime_minutes
12726,2024-09-24,2,4.0,2,4,53,51.0,1.0,72.3
12727,2024-11-01,4,10.0,2,4,51,48.0,1.0,1.7
12728,2024-12-11,1,3.0,1,2,60,40.0,1.0,4.2
12729,2024-12-06,3,8.0,1,1,58,49.0,1.0,3.7
12730,2024-09-24,5,14.0,2,1,48,49.0,2.0,18.3
12731,2024-07-04,4,12.0,3,4,46,45.0,1.0,0.0
12732,2024-09-14,1,2.0,1,2,33,33.0,1.0,0.0
12733,2024-11-13,2,6.0,2,2,53,45.0,1.0,14.9
12734,2024-08-31,5,14.0,1,4,28,29.0,1.0,9.0
12735,2024-10-16,4,10.0,1,3,53,47.0,1.0,3.1
12736,2024-09-07,3,7.0,2,3,30,24.0,0.0,18.6
12737,2024-08-30,4,11.0,2,2,51,52.0,2.0,2.3
12738,2024-07-07,2,4.0,1,4,16,15.0,0.0,24.6
12739,2024-11-24,1,2.0,2,1,17,14.0,0.0,22.3
12740,2024-12-06,4,12.0,3,4,46,37.0,1.0,19.1
12741,2024-07-30,2,6.0,2,2,53,51.0,2.0,3.5
12742,2024-08-05,5,15.0,1,5,45,50.0,3.0,9.7
12743,2024-08-06,2,4.0,1,4,56,60.0,1.0,9.4
12744,2024-12-06,5,14.0,3,5,44,,2.0,8.8
12745,2024-07-06,4,12.0,1,4,29,29.0,0.0,29.8
12746,2024-11-01,3,8.0,3,1,49,45.0,1.0,12.0
12747,2024-11-28,4,11.0,1,3,53,50.0,1.0,26.2
12748,2024-08-05,5,15.0,1,1,45,45.0,1.0,9.7
12749,2024-11-17,2,5.0,1,4,16,15.0,0.0,20.3
12750,2024-12-30,2,6.0,2,4,46,36.0,0.0,25.7
12751,2024-08-22,3,7.0,1,5,58,55.0,1.0,60.7
12752,2024-07-09,3,9.0,1,5,58,59.0,4.0,34.7
12753,2024-09-25,2,4.0,3,2,48,48.0,4.0,4.6
12754,2024-08-15,5,15.0,1,5,51,45.0,2.0,23.9
12755,2024-09-29,2,6.0,3,4,14,12.0,0.0,41.0
12756,2024-10-23,5,15.0,1,1,51,40.0,0.0,14.6
12757,2024-09-27,2,5.0,2,3,53,52.0,1.0,16.7
12758,2024-10-17,2,6.0,3,4,48,46.0,2.0,2.5
12759,2024-10-04,4,12.0,3,4,46,45.0,2.0,12.5
12760,2024-08-10,3,9.0,1,1,32,35.0,,30.0
12761,2024-11-06,4,12.0,3,2,46,40.0,2.0,13.7
12762,2024-08-08,1,3.0,3,5,52,52.0,9.0,9.4
12763,2024-07-14,2,4.0,3,3,14,15.0,0.0,37.0
12764,2024-08-05,2,5.0,1,3,49,47.0,1.0,13.7
12765,2024-09-22,4,10.0,2,4,15,15.0,0.0,28.9
12766,2024-10-12,4,10.0,1,3,29,29.0,0.0,41.7
12767,2024-10-10,4,12.0,3,2,46,45.0,3.0,8.8
12768,2024-10-29,1,3.0,1,2,60,57.0,1.0,0.9
12769,2024-07-04,5,15.0,2,4,48,54.0,1.0,6.0
12770,2024-11-29,2,6.0,3,4,48,36.0,1.0,10.8
12771,2024-10-16,2,6.0,2,3,53,53.0,2.0,20.4
12772,2024-09-11,4,12.0,3,3,46,42.0,2.0,4.8
12773,2024-07-15,2,4.0,1,4,49,48.0,1.0,15.6
12774,2024-09-20,1,1.0,2,2,57,60.0,2.0,5.6
12775,2024-07-01,5,15.0,2,1,43,42.0,1.0,31.9
12776,2024-11-13,5,14.0,2,5,48,40.0,3.0,102.3
12777,2024-12-14,3,8.0,3,3,27,23.0,0.0,2.0
12778,2024-11-12,1,2.0,1,5,60,58.0,,1.5
12779,2024-09-13,2,6.0,2,2,53,51.0,1.0,25.6
12780,2024-10-28,3,7.0,2,5,48,42.0,2.0,10.5
12781,2024-07-15,3,8.0,1,5,51,49.0,2.0,26.2
12782,2024-12-23,4,12.0,2,2,44,39.0,0.0,14.0
12783,2024-10-26,3,8.0,2,5,30,29.0,1.0,8.2
12784,2024-11-01,2,6.0,2,2,53,48.0,1.0,0.0
12785,2024-12-11,1,1.0,1,5,60,45.0,3.0,14.2
12786,2024-09-23,1,3.0,3,5,45,42.0,4.0,11.9
12787,2024-09-17,3,7.0,3,5,49,53.0,4.0,0.0
12788,2024-12-30,5,15.0,2,1,43,34.0,2.0,14.7
12789,2024-09-23,4,12.0,1,3,47,48.0,0.0,45.0
12790,2024-09-30,2,4.0,1,4,49,42.0,0.0,105.0
12791,2024-11-12,1,2.0,3,5,52,43.0,3.0,19.8
12792,2024-09-17,2,5.0,2,4,53,40.0,1.0,6.1
12793,2024-10-09,1,2.0,3,5,52,46.0,5.0,0.2
12794,2024-12-26,1,1.0,2,2,57,34.0,1.0,20.4
12795,2024-12-29,5,14.0,3,5,13,12.0,1.0,0.7
12796,2024-12-17,1,2.0,3,1,52,32.0,2.0,10.5
12797,2024-08-16,5,14.0,3,4,44,37.0,1.0,38.2
12798,2024-09-20,5,15.0,3,1,44,41.0,2.0,2.1
12799,2024-12-05,5,15.0,3,1,44,35.0,2.0,2.0
12800,2024-07-07,2,4.0,2,3,16,14.0,0.0,19.7
12801,2024-12-05,4,10.0,1,3,53,44.0,,13.7
12802,2024-11-15,3,8.0,2,3,55,48.0,1.0,1.3
12803,2024-08-28,3,7.0,2,1,55,60.0,2.0,16.8
12804,2024-10-26,1,1.0,3,1,28,27.0,1.0,29.4
12805,2024-07-15,1,2.0,2,2,50,53.0,2.0,16.2
12806,2024-12-17,3,8.0,2,3,55,53.0,1.0,10.2
12807,2024-10-23,4,12.0,3,3,46,47.0,2.0,6.5
12808,2024-08-19,3,7.0,2,1,48,50.0,1.0,0.0
12809,2024-11-14,1,3.0,1,5,60,55.0,4.0,2.0
12810,2024-08-02,1,3.0,2,1,57,50.0,0.0,55.2
12811,2024-07-09,4,11.0,3,2,46,43.0,2.0,59.0
12812,2024-09-30,1,1.0,2,1,50,,1.0,28.1
12813,2024-09-21,2,5.0,3,2,26,25.0,1.0,13.7
12814,2024-07-23,4,10.0,2,4,51,39.0,0.0,31.5
12815,2024-07-29,3,9.0,3,1,43,41.0,2.0,10.2
12816,2024-12-15,2,6.0,2,2,16,12.0,0.0,25.4
12817,2024-12-11,5,14.0,3,1,44,39.0,1.0,32.5
12818,2024-07-03,1,1.0,3,1,52,55.0,1.0,0.0
12819,2024-09-07,5,14.0,1,4,28,23.0,0.0,12.4
12820,2024-09-11,4,11.0,1,2,53,56.0,2.0,0.6
12821,2024-07-05,2,6.0,2,2,53,54.0,2.0,10.4
12822,2024-08-04,4,12.0,2,2,15,15.0,0.0,12.2
12823,2024-07-25,2,5.0,1,2,56,51.0,2.0,33.9
12824,2024-10-15,5,14.0,1,5,51,48.0,2.0,17.5
12825,2024-11-30,1,1.0,1,2,33,24.0,0.0,17.3
12826,2024-08-22,1,3.0,2,1,57,58.0,2.0,3.0
12827,2024-11-01,2,4.0,2,4,53,49.0,0.0,4.1
12828,2024-07-29,4,10.0,3,4,40,33.0,1.0,11.1
12829,2024-11-01,2,6.0,1,4,56,52.0,1.0,1.1
12830,2024-07-17,1,1.0,3,5,52,38.0,6.0,64.5
12831,2024-11-26,2,6.0,1,4,56,45.0,1.0,8.4
12832,2024-11-03,3,8.0,3,1,14,10.0,0.0,15.8
12833,2024-09-15,3,8.0,2,1,16,15.0,0.0,11.9
12834,2024-08-26,3,7.0,2,3,48,53.0,1.0,3.8
12835,2024-10-18,1,2.0,3,5,52,44.0,3.0,20.3
12836,2024-09-17,4,10.0,1,3,53,59.0,1.0,16.0
12837,2024-12-12,3,8.0,3,1,49,37.0,1.0,7.2
12838,2024-11-06,3,9.0,2,3,55,46.0,2.0,53.5
12839,2024-11-04,4,11.0,1,2,47,40.0,1.0,43.2
12840,2024-12-25,4,11.0,3,3,46,37.0,3.0,22.7
12841,2024-10-25,5,15.0,1,4,51,42.0,0.0,4.9
12842,2024-09-14,2,5.0,1,2,30,31.0,0.0,26.1
12843,2024-12-08,5,14.0,1,1,15,13.0,0.0,0.0
12844,2024-12-28,3,9.0,3,1,27,25.0,2.0,1.7
12845,2024-08-15,5,13.0,3,5,44,41.0,3.0,9.2
12846,2024-11-23,5,13.0,1,4,28,26.0,0.0,33.3
12847,2024-07-25,2,5.0,2,4,53,52.0,1.0,0.9
12848,2024-09-27,1,,1,1,60,57.0,1.0,18.3
12849,2024-08-26,3,8.0,3,3,43,45.0,1.0,35.9
12850,2024-11-02,3,9.0,3,5,27,23.0,2.0,23.7
12851,2024-11-09,5,13.0,3,4,24,22.0,1.0,0.3
12852,2024-11-28,5,15.0,3,5,44,39.0,4.0,0.0
12853,2024-10-01,4,10.0,2,2,51,48.0,1.0,14.3
12854,2024-12-05,3,9.0,2,3,55,40.0,1.0,170.5
12855,2024-08-21,5,13.0,3,4,44,36.0,2.0,31.7
12856,2024-09-16,1,2.0,1,2,53,47.0,0.0,26.0
12857,2024-11-16,2,5.0,2,3,29,23.0,0.0,43.7
12858,2024-10-01,5,13.0,3,4,44,42.0,2.0,9.1
12859,2024-07-02,2,5.0,3,4,48,50.0,2.0,10.4
12860,2024-09-06,1,1.0,2,2,57,,2.0,1.2
12861,2024-12-18,2,4.0,2,2,53,37.0,2.0,130.1
12862,2024-12-18,1,3.0,3,1,52,35.0,2.0,4.5
12863,2024-07-31,1,2.0,2,1,57,58.0,2.0,0.0
12864,2024-10-08,1,1.0,3,2,52,51.0,4.0,17.6
12865,2024-09-19,3,8.0,1,3,58,51.0,0.0,32.6
12866,2024-11-20,4,10.0,1,2,53,52.0,2.0,5.8
12867,2024-10-13,4,10.0,1,4,16,14.0,0.0,19.4
12868,2024-07-11,3,7.0,2,5,55,58.0,5.0,28.8
12869,2024-12-23,4,11.0,3,2,40,37.0,3.0,79.8
12870,2024-10-09,3,8.0,2,3,55,52.0,0.0,4.1
12871,2024-11-29,3,7.0,1,3,58,57.0,1.0,22.3
12872,2024-12-02,2,6.0,2,2,46,36.0,1.0,21.1
12873,2024-11-22,1,1.0,2,1,57,44.0,2.0,26.2
12874,2024-12-03,1,1.0,1,2,60,43.0,1.0,18.0
12875,2024-10-10,4,10.0,2,4,51,43.0,0.0,21.5
12876,2024-08-17,3,8.0,2,5,30,26.0,1.0,41.0
12877,2024-08-02,1,3.0,1,2,60,62.0,1.0,0.5
12878,2024-09-04,1,1.0,1,2,60,50.0,1.0,139.8
12879,2024-10-24,4,10.0,1,2,53,55.0,2.0,10.5
12880,2024-09-06,1,2.0,1,2,60,68.0,1.0,13.9
12881,2024-07-22,2,6.0,1,2,49,46.0,1.0,8.4
12882,2024-08-26,5,13.0,1,4,45,47.0,1.0,10.3
12883,2024-12-19,3,8.0,2,1,55,46.0,3.0,4.4
12884,2024-10-16,1,2.0,3,5,52,53.0,8.0,7.9
12885,2024-09-11,3,8.0,2,3,55,54.0,1.0,16.2
12886,2024-08-19,1,3.0,2,1,50,52.0,1.0,35.2
12887,2024-08-24,4,10.0,2,4,28,27.0,0.0,15.7
12888,2024-10-24,3,7.0,1,3,58,53.0,1.0,51.7
12889,2024-10-22,3,8.0,1,3,58,51.0,1.0,20.8
12890,2024-07-22,5,13.0,2,5,43,42.0,2.0,0.9
12891,2024-11-07,5,15.0,1,1,51,46.0,1.0,6.7
12892,2024-10-04,2,6.0,3,2,48,39.0,3.0,31.6
12893,2024-11-03,2,6.0,1,3,16,13.0,0.0,7.2
12894,2024-08-20,3,7.0,1,1,58,57.0,1.0,19.4
12895,2024-09-06,3,8.0,2,5,55,57.0,5.0,0.0
12896,2024-10-10,3,7.0,1,5,58,51.0,4.0,23.9
12897,2024-10-02,3,9.0,3,5,49,39.0,6.0,37.9
12898,2024-07-17,2,4.0,3,2,48,52.0,3.0,2.7
12899,2024-12-05,5,13.0,1,1,51,49.0,1.0,0.9
12900,2024-11-05,1,2.0,2,2,57,,2.0,2.8
12901,2024-10-04,1,2.0,3,1,52,48.0,2.0,7.0
12902,2024-12-30,3,9.0,1,3,51,31.0,1.0,167.8
12903,2024-10-28,3,9.0,1,1,51,53.0,2.0,33.0
12904,2024-07-19,1,3.0,3,5,52,53.0,3.0,10.7
12905,2024-09-04,2,5.0,3,2,48,44.0,3.0,29.7
12906,2024-10-28,3,9.0,3,1,43,36.0,2.0,63.8
12907,2024-10-03,3,7.0,3,3,49,44.0,2.0,16.4
12908,2024-09-16,5,13.0,3,4,38,39.0,0.0,1.7
12909,2024-08-15,1,2.0,3,1,52,45.0,,7.8
12910,2024-12-20,4,12.0,1,3,53,45.0,0.0,15.3
12911,2024-12-31,2,6.0,2,2,53,49.0,2.0,20.4
12912,2024-12-01,3,7.0,1,3,17,12.0,0.0,106.7
12913,2024-09-21,1,1.0,3,5,28,24.0,2.0,49.9
12914,2024-12-06,4,12.0,1,2,53,45.0,1.0,0.0
12915,2024-12-10,4,11.0,1,2,53,48.0,1.0,5.2
12916,2024-12-27,3,7.0,2,5,55,39.0,2.0,29.4
12917,2024-08-25,2,5.0,3,4,14,12.0,1.0,21.7
12918,2024-07-19,5,14.0,2,4,48,44.0,1.0,9.4
12919,2024-08-21,4,10.0,2,4,51,54.0,1.0,0.7
12920,2024-09-03,1,1.0,2,5,57,48.0,4.0,26.9
12921,2024-11-03,4,12.0,3,3,13,11.0,0.0,12.9
12922,2024-07-13,2,4.0,3,2,26,23.0,1.0,119.0
12923,2024-11-21,4,11.0,3,4,46,38.0,2.0,33.0
12924,2024-07-29,3,8.0,1,3,51,,1.0,1.3
12925,2024-12-12,4,10.0,3,3,46,41.0,2.0,0.0
12926,2024-07-20,1,3.0,2,5,31,35.0,,9.4
12927,2024-07-06,5,13.0,3,1,24,25.0,0.0,15.3
12928,2024-09-06,5,15.0,3,4,44,46.0,1.0,17.0
12929,2024-10-19,1,1.0,2,5,31,26.0,2.0,21.6
12930,2024-09-05,1,3.0,1,1,60,54.0,1.0,13.4
12931,2024-10-24,2,5.0,3,4,48,38.0,2.0,11.9
12932,2024-11-07,3,8.0,2,3,55,47.0,1.0,12.6
12933,2024-09-15,1,2.0,3,2,15,14.0,0.0,5.3
12934,2024-12-15,2,4.0,2,3,16,13.0,0.0,4.4
12935,2024-08-28,5,15.0,3,1,44,40.0,1.0,8.2
12936,2024-10-04,2,6.0,3,3,48,44.0,1.0,31.6
12937,2024-11-07,2,4.0,1,4,56,48.0,2.0,53.2
12938,2024-12-11,3,8.0,3,3,49,44.0,1.0,1.6
12939,2024-10-18,5,15.0,1,5,51,55.0,3.0,17.7
12940,2024-07-14,3,7.0,1,5,17,15.0,1.0,79.7
12941,2024-12-19,4,12.0,2,3,51,47.0,1.0,19.9
12942,2024-07-27,1,3.0,2,5,31,33.0,1.0,7.7
12943,2024-09-12,5,13.0,3,4,44,38.0,1.0,17.6
12944,2024-10-21,3,7.0,3,3,43,44.0,1.0,8.5
12945,2024-08-01,5,13.0,1,4,51,54.0,0.0,3.2
12946,2024-07-05,3,9.0,1,5,58,54.0,4.0,20.4
12947,2024-09-30,1,3.0,2,1,50,44.0,1.0,0.0
12948,2024-10-26,3,7.0,1,5,32,29.0,2.0,0.0
12949,2024-12-07,5,13.0,2,5,26,24.0,1.0,0.3
12950,2024-10-07,5,15.0,1,4,45,41.0,0.0,17.3
12951,2024-12-03,2,5.0,3,3,48,36.0,2.0,3.4
12952,2024-08-07,2,4.0,3,2,48,44.0,3.0,85.3
12953,2024-09-15,4,10.0,3,2,13,13.0,0.0,0.0
12954,2024-10-30,4,12.0,1,2,53,49.0,1.0,0.0
12955,2024-07-25,2,6.0,1,4,56,52.0,1.0,26.5
12956,2024-09-16,5,14.0,3,1,38,,2.0,10.7
12957,2024-07-14,1,2.0,1,5,18,18.0,0.0,1.6
12958,2024-12-23,2,4.0,2,2,46,37.0,1.0,133.3
12959,2024-10-20,2,6.0,2,3,16,14.0,0.0,2.1
12960,2024-09-21,3,8.0,2,1,30,31.0,0.0,18.5
12961,2024-10-28,5,13.0,2,1,43,35.0,1.0,24.5
12962,2024-12-07,1,2.0,3,2,28,16.0,0.0,11.6
12963,2024-07-30,1,2.0,2,2,57,62.0,1.0,9.3
12964,2024-11-28,5,14.0,2,1,48,43.0,1.0,0.0
12965,2024-10-20,3,8.0,3,5,14,14.0,2.0,10.8
12966,2024-12-02,2,4.0,3,2,42,33.0,2.0,8.3
12967,2024-07-01,2,6.0,2,3,46,46.0,1.0,3.0
12968,2024-10-07,5,15.0,1,5,45,39.0,2.0,17.3
12969,2024-08-06,5,13.0,1,1,51,59.0,0.0,3.1
12970,2024-12-29,1,2.0,1,2,18,13.0,0.0,0.0
12971,2024-10-23,4,12.0,1,4,53,42.0,1.0,29.8
12972,2024-11-12,4,10.0,3,2,46,37.0,1.0,33.5
12973,2024-12-19,3,7.0,1,1,58,51.0,1.0,24.4
12974,2024-12-16,5,13.0,3,5,38,31.0,4.0,3.3
12975,2024-10-22,2,6.0,2,3,53,52.0,1.0,6.3
12976,2024-11-21,5,14.0,1,4,51,43.0,0.0,44.2
12977,2024-11-21,5,13.0,2,1,48,37.0,1.0,13.3
12978,2024-07-07,3,7.0,2,1,16,17.0,0.0,0.0
12979,2024-08-20,5,13.0,3,1,44,41.0,1.0,12.2
12980,2024-10-25,4,11.0,1,3,53,43.0,0.0,104.2
12981,2024-09-04,5,14.0,2,5,48,44.0,7.0,35.4
12982,2024-07-13,1,3.0,1,1,33,31.0,0.0,15.1
12983,2024-10-29,3,8.0,1,1,58,57.0,1.0,0.6
12984,2024-11-12,5,14.0,1,5,51,48.0,2.0,11.1
12985,2024-11-26,1,2.0,1,1,60,60.0,1.0,3.9
12986,2024-10-12,5,13.0,2,1,26,26.0,0.0,15.7
12987,2024-07-17,5,14.0,2,5,48,43.0,2.0,46.6
12988,2024-09-09,5,14.0,1,4,45,44.0,1.0,0.0
12989,2024-10-23,1,3.0,3,2,52,51.0,2.0,
12990,2024-07-08,2,6.0,1,3,49,46.0,0.0,9.5
12991,2024-11-26,2,5.0,1,2,56,45.0,1.0,23.2
12992,2024-07-29,2,5.0,2,2,46,45.0,2.0,0.1
12993,2024-12-27,5,14.0,3,5,44,37.0,4.0,13.7
12994,2024-09-26,4,12.0,2,2,51,49.0,1.0,30.6
12995,2024-12-23,3,8.0,1,1,51,44.0,0.0,11.5
12996,2024-08-08,3,7.0,2,3,55,63.0,2.0,13.2
12997,2024-07-09,4,10.0,3,4,46,47.0,2.0,7.9
12998,2024-07-08,3,7.0,3,1,43,45.0,2.0,26.1
12999,2024-07-22,5,14.0,2,5,43,44.0,2.0,25.8
13000,2024-12-05,5,14.0,3,5,44,38.0,5.0,11.1
13001,2024-12-21,4,10.0,2,2,28,25.0,1.0,7.8
13002,2024-11-14,5,15.0,2,5,48,44.0,3.0,4.6
13003,2024-11-22,3,8.0,1,1,58,49.0,1.0,0.0
13004,2024-07-18,4,12.0,3,4,46,47.0,2.0,21.8
13005,2024-08-21,3,9.0,1,3,58,53.0,1.0,28.4
13006,2024-08-04,3,7.0,1,5,17,17.0,1.0,0.0
13007,2024-07-01,4,10.0,3,2,40,41.0,3.0,12.6
13008,2024-11-12,4,11.0,2,4,51,47.0,1.0,12.8
13009,2024-11-21,5,15.0,2,5,48,39.0,1.0,14.6
13010,2024-11-16,1,2.0,3,5,28,27.0,1.0,15.6
13011,2024-10-31,3,8.0,2,3,55,57.0,1.0,7.5
13012,2024-12-25,2,5.0,3,2,48,40.0,2.0,18.8
13013,2024-08-10,1,3.0,3,2,28,30.0,1.0,0.0
13014,2024-07-08,1,2.0,1,2,53,54.0,1.0,6.6
13015,2024-12-30,5,14.0,1,1,45,37.0,0.0,0.0
13016,2024-11-26,1,1.0,1,2,60,48.0,1.0,86.6
13017,2024-09-21,5,14.0,1,4,28,23.0,0.0,21.4
13018,2024-11-22,2,5.0,1,4,56,42.0,1.0,75.0
13019,2024-08-12,1,2.0,1,2,53,50.0,1.0,30.3
13020,2024-10-15,1,2.0,3,1,52,53.0,1.0,19.9
13021,2024-10-25,3,8.0,3,5,49,53.0,4.0,10.5
13022,2024-09-14,5,15.0,3,4,24,24.0,0.0,9.0
13023,2024-11-08,4,11.0,1,2,53,48.0,1.0,7.3
13024,2024-08-11,3,9.0,2,3,16,13.0,0.0,9.9
13025,2024-11-20,2,5.0,2,4,53,46.0,2.0,19.7
13026,2024-09-23,3,9.0,3,1,43,42.0,2.0,0.0
13027,2024-09-29,4,12.0,1,3,16,14.0,0.0,1.2
13028,2024-12-22,5,13.0,2,4,14,12.0,0.0,0.0
13029,2024-11-25,1,2.0,2,5,50,49.0,2.0,0.0
13030,2024-07-03,2,6.0,3,2,48,52.0,2.0,7.6
13031,2024-07-10,5,13.0,2,4,48,50.0,1.0,2.1
13032,2024-12-20,5,13.0,1,4,51,41.0,1.0,4.8
13033,2024-08-30,5,13.0,2,5,48,48.0,4.0,9.0
13034,2024-07-12,3,9.0,3,3,49,39.0,1.0,107.5
13035,2024-10-05,4,12.0,1,4,29,26.0,0.0,12.7
13036,2024-12-01,1,3.0,1,1,18,12.0,0.0,13.7
13037,2024-11-02,3,9.0,1,1,32,25.0,1.0,39.0
13038,2024-10-03,5,15.0,3,5,44,41.0,2.0,15.3
13039,2024-08-23,4,10.0,3,4,46,43.0,1.0,0.0
13040,2024-10-30,4,10.0,1,3,53,47.0,0.0,11.5
13041,2024-12-07,2,4.0,3,3,26,22.0,1.0,1.8
13042,2024-08-02,2,5.0,2,2,53,58.0,1.0,4.8
13043,2024-12-19,4,11.0,1,4,53,44.0,1.0,20.8
13044,2024-12-09,5,15.0,1,4,45,33.0,1.0,37.9
13045,2024-07-08,1,2.0,1,1,53,45.0,1.0,6.6
13046,2024-10-22,2,5.0,1,4,56,53.0,0.0,28.0
13047,2024-10-29,4,11.0,2,3,51,49.0,1.0,9.7
13048,2024-09-25,5,14.0,2,5,48,49.0,3.0,21.1
13049,2024-12-17,2,5.0,1,4,56,47.0,0.0,6.8
13050,2024-10-30,5,13.0,3,5,44,41.0,4.0,27.9
13051,2024-08-08,4,12.0,2,3,51,39.0,0.0,17.3
13052,2024-10-28,3,7.0,2,3,48,42.0,0.0,10.5
13053,2024-11-16,3,9.0,1,5,32,29.0,1.0,17.8
13054,2024-11-10,4,11.0,1,4,16,6.0,0.0,343.8
13055,2024-12-10,3,8.0,1,1,58,53.0,2.0,3.0
13056,2024-09-13,5,13.0,1,1,51,52.0,2.0,0.0
13057,2024-09-25,4,10.0,3,3,46,47.0,1.0,27.4
13058,2024-08-01,2,6.0,2,2,53,56.0,2.0,6.0
13059,2024-10-29,1,1.0,1,1,60,47.0,0.0,135.3
13060,2024-12-29,4,12.0,2,4,15,12.0,0.0,59.6
13061,2024-09-27,1,2.0,1,1,60,55.0,1.0,0.0
13062,2024-10-26,4,12.0,2,4,28,23.0,0.0,26.8
13063,2024-11-06,1,1.0,3,2,52,45.0,2.0,29.4
13064,2024-10-15,3,9.0,1,3,58,46.0,0.0,90.9
13065,2024-10-07,2,6.0,1,2,49,47.0,1.0,12.5
13066,2024-10-04,5,15.0,1,5,51,,1.0,10.6
13067,2024-08-17,2,5.0,3,2,26,26.0,2.0,0.0
13068,2024-09-19,1,1.0,2,5,57,48.0,2.0,48.6
13069,2024-08-07,5,15.0,2,4,48,46.0,1.0,29.6
13070,2024-12-28,2,6.0,3,2,26,21.0,1.0,15.3
13071,2024-09-13,2,5.0,2,4,53,51.0,1.0,21.0
13072,2024-07-03,1,2.0,3,2,52,49.0,3.0,0.0
13073,2024-08-08,5,13.0,1,1,51,,3.0,3.9
13074,2024-08-31,3,7.0,1,3,32,28.0,0.0,85.9
13075,2024-09-10,3,9.0,2,5,55,44.0,2.0,49.9
13076,2024-07-19,3,7.0,3,5,49,47.0,6.0,54.8
13077,2024-12-12,4,12.0,2,4,51,37.0,1.0,111.2
13078,2024-09-15,5,14.0,1,5,15,16.0,0.0,1.7
13079,2024-09-23,1,3.0,3,1,45,50.0,3.0,11.9
13080,2024-08-24,4,10.0,3,3,25,25.0,0.0,4.2
13081,2024-09-05,2,6.0,2,4,53,43.0,1.0,34.3
13082,2024-08-31,2,4.0,3,3,26,26.0,1.0,24.1
13083,2024-07-01,5,13.0,1,4,45,53.0,1.0,3.6
13084,2024-12-13,5,14.0,2,4,48,39.0,0.0,16.4
13085,2024-10-07,2,5.0,1,2,49,48.0,2.0,5.5
13086,2024-10-15,4,12.0,2,4,51,49.0,1.0,0.0
13087,2024-09-20,1,1.0,2,5,57,57.0,3.0,5.6
13088,2024-10-29,4,11.0,3,4,46,41.0,1.0,40.6
13089,2024-10-09,3,7.0,3,1,49,41.0,1.0,89.2
13090,2024-11-06,3,7.0,1,1,58,51.0,2.0,2.7
13091,2024-07-31,2,4.0,1,2,56,47.0,0.0,95.9
13092,2024-08-09,4,10.0,2,2,51,53.0,2.0,10.1
13093,2024-12-10,5,15.0,2,1,48,40.0,1.0,0.0
13094,2024-09-19,5,13.0,2,5,48,48.0,2.0,1.8
13095,2024-08-18,3,9.0,3,5,14,14.0,1.0,0.2
13096,2024-11-19,2,6.0,3,4,48,38.0,2.0,0.0
13097,2024-12-16,2,4.0,3,3,42,29.0,1.0,
13098,2024-10-01,4,10.0,3,3,46,55.0,3.0,0.9
13099,2024-11-24,3,7.0,1,5,17,12.0,0.0,
13100,2024-09-01,3,8.0,2,1,16,15.0,0.0,0.0
13101,2024-08-07,3,8.0,2,5,55,56.0,3.0,31.7
13102,2024-09-16,3,8.0,3,3,43,41.0,1.0,42.5
13103,2024-11-07,3,7.0,1,3,58,58.0,1.0,0.0
13104,2024-10-11,5,13.0,3,5,44,45.0,3.0,2.4
13105,2024-10-21,2,5.0,3,4,42,40.0,2.0,26.8
13106,2024-07-01,4,11.0,2,3,44,40.0,1.0,11.1
13107,2024-11-08,2,5.0,2,4,53,40.0,0.0,88.7
13108,2024-10-07,3,,2,1,48,44.0,1.0,7.8
13109,2024-07-20,2,4.0,3,3,26,26.0,1.0,28.3
13110,2024-09-13,5,13.0,1,5,51,57.0,1.0,0.0
13111,2024-09-20,3,8.0,3,3,49,50.0,2.0,0.0
13112,2024-09-01,2,5.0,2,4,16,17.0,0.0,0.0
13113,2024-07-31,4,12.0,3,4,46,,1.0,30.2
13114,2024-10-23,5,14.0,1,5,51,42.0,5.0,36.8
13115,2024-08-24,5,14.0,3,1,24,24.0,1.0,61.5
13116,2024-11-27,5,15.0,3,4,44,39.0,,9.7
13117,2024-09-19,5,15.0,2,4,48,49.0,1.0,19.5
13118,2024-10-02,1,2.0,1,1,60,60.0,1.0,3.7
13119,2024-10-18,4,12.0,2,2,51,51.0,3.0,0.2
13120,2024-08-15,4,11.0,2,3,51,50.0,1.0,89.2
13121,2024-09-17,5,13.0,2,4,48,48.0,1.0,14.6
13122,2024-11-11,1,3.0,3,5,45,41.0,2.0,24.3
13123,2024-08-12,2,6.0,1,2,49,49.0,1.0,2.8
13124,2024-10-03,3,8.0,1,5,58,59.0,3.0,5.1
13125,2024-12-01,5,15.0,2,5,14,12.0,0.0,27.9
13126,2024-11-19,2,6.0,2,4,53,45.0,1.0,1.4
13127,2024-08-17,5,14.0,1,1,28,29.0,0.0,18.1
13128,2024-10-14,3,7.0,3,1,43,40.0,1.0,34.6
13129,2024-10-22,1,1.0,1,1,60,65.0,2.0,48.0
13130,2024-11-01,2,6.0,2,4,53,56.0,1.0,0.0
13131,2024-08-19,5,13.0,3,1,38,36.0,1.0,19.4
13132,2024-12-28,4,11.0,3,2,25,17.0,1.0,177.5
13133,2024-10-30,4,12.0,3,2,46,41.0,5.0,96.9
13134,2024-09-04,3,8.0,3,1,49,43.0,1.0,11.1
13135,2024-10-17,5,15.0,2,5,48,45.0,3.0,51.0
13136,2024-08-05,3,8.0,2,3,48,49.0,1.0,26.7
13137,2024-08-01,1,3.0,2,1,57,49.0,2.0,22.7
