production_id,production_date,line_id,machine_id,shift_id,product_id,target_qty,output_qty,defect_qty,downtime_minutes
15434,2024-10-23,1,3,1,2,60,62,1,5.2
15435,2024-10-23,2,5,1,3,56,53,1,14.0
15436,2024-10-23,3,9,2,1,55,52,1,22.7
15437,2024-10-23,1,2,1,2,60,59,2,0.2
15438,2024-10-23,5,14,1,4,51,46,0,36.8
15439,2024-10-23,3,7,2,3,55,55,1,3.7
15440,2024-10-23,3,9,3,1,49,37,3,68.7
15441,2024-10-23,3,9,1,3,58,49,0,68.7
15442,2024-10-24,4,10,3,3,46,41,1,23.3
15443,2024-10-24,4,10,2,4,51,49,1,16.6
15444,2024-10-24,5,14,2,4,48,40,1,44.4
15445,2024-10-24,1,1,3,5,52,48,3,68.7
15446,2024-10-24,1,2,3,5,52,50,4,20.2
15447,2024-10-24,2,6,3,2,48,45,2,2.2
15448,2024-10-24,3,9,3,1,49,48,2,14.5
15449,2024-10-24,4,12,3,2,46,40,1,3.4
15450,2024-10-24,2,6,2,3,53,44,1,18.4
15451,2024-10-24,1,1,3,1,52,42,1,68.7
15452,2024-10-24,5,14,1,5,51,45,3,19.3
15453,2024-10-24,2,4,3,4,48,37,2,28.5
15454,2024-10-24,2,5,1,3,56,46,1,12.6
15455,2024-10-24,3,9,2,5,55,48,2,9.1
15456,2024-10-24,4,12,2,4,51,45,3,28.9
15457,2024-10-24,2,6,2,4,53,46,1,18.4
15458,2024-10-24,4,11,1,3,53,40,0,68.7
15459,2024-10-24,2,5,3,4,48,38,2,11.9
15460,2024-10-24,2,6,1,3,56,57,1,0.0
15461,2024-10-24,3,9,2,1,55,41,1,9.1
15462,2024-10-24,1,3,1,5,60,60,4,18.9
15463,2024-10-24,4,11,2,2,51,44,2,55.3
15464,2024-10-24,3,8,1,3,58,52,1,24.6
15465,2024-10-24,3,8,3,3,49,42,1,51.4
15466,2024-10-24,4,10,1,2,53,55,2,10.5
15467,2024-10-24,3,7,1,3,58,53,1,51.7
15468,2024-10-24,5,14,3,4,44,42,1,33.4
15469,2024-10-24,4,11,2,3,51,49,1,55.3
15470,2024-10-24,4,12,3,4,46,42,1,3.4
15471,2024-10-24,5,14,3,5,44,42,5,33.4
15472,2024-10-24,1,1,1,1,60,57,1,53.7
15473,2024-10-24,2,4,3,3,48,46,2,28.5
15474,2024-10-24,5,13,2,4,48,46,1,0.0
15475,2024-10-24,3,9,3,5,49,47,5,14.5
15476,2024-10-24,5,14,3,1,44,40,1,33.4
15477,2024-10-24,5,14,1,1,51,51,2,19.3
15478,2024-10-24,2,4,2,4,53,53,0,60.0
15479,2024-10-24,1,2,1,5,60,53,2,8.6
15480,2024-10-24,1,3,2,5,57,51,3,24.1
15481,2024-10-24,4,11,1,2,53,39,1,68.7
15482,2024-10-24,3,8,1,1,58,59,1,24.6
15483,2024-10-24,1,3,3,2,52,49,3,15.7
15484,2024-10-24,5,14,2,1,48,50,0,44.4
15485,2024-10-24,4,12,2,3,51,46,1,28.9
15486,2024-10-24,4,10,1,4,53,55,1,10.5
15487,2024-10-24,3,9,2,3,55,54,2,9.1
15488,2024-10-24,5,15,3,4,44,44,1,14.6
15489,2024-10-24,4,12,3,3,46,42,1,3.4
15490,2024-10-24,4,10,2,3,51,44,1,16.6
15491,2024-10-24,1,3,3,1,52,46,2,15.7
15492,2024-10-24,3,7,2,3,55,54,0,6.6
15493,2024-10-24,5,15,1,1,51,50,1,7.2
15494,2024-10-24,3,8,2,3,55,46,1,3.3
15495,2024-10-24,3,9,1,1,58,51,2,57.2
15496,2024-10-24,1,1,2,1,57,49,1,35.3
15497,2024-10-24,2,6,2,2,53,49,1,18.4
15498,2024-10-24,2,4,1,3,56,46,0,68.7
15499,2024-10-24,1,1,1,5,60,52,2,53.7
15500,2024-10-24,3,9,1,5,58,51,3,57.2
15501,2024-10-24,5,13,1,4,51,50,2,4.5
15502,2024-10-24,3,7,1,5,58,52,2,51.7
15503,2024-10-24,5,15,3,1,44,39,2,14.6
15504,2024-10-24,1,3,2,2,57,58,2,24.1
15505,2024-10-24,1,3,1,1,60,56,1,8.9
15506,2024-10-24,2,6,1,2,56,47,2,0.0
15507,2024-10-24,4,11,3,3,46,39,1,35.5
15508,2024-10-24,2,6,3,4,48,43,1,2.2
15509,2024-10-24,1,2,3,1,52,51,1,20.2
15510,2024-10-24,3,7,1,1,58,55,1,51.7
15511,2024-10-24,2,5,2,3,53,45,1,68.7
15512,2024-10-24,5,13,3,5,44,42,4,6.0
15513,2024-10-24,4,12,1,3,53,53,1,15.8
15514,2024-10-24,4,12,1,4,53,45,1,15.8
15515,2024-10-24,2,5,2,4,53,49,1,68.7
15516,2024-10-24,2,5,3,3,48,48,0,11.9
15517,2024-10-24,5,15,2,1,48,46,1,11.9
15518,2024-10-24,3,8,2,1,55,52,1,3.3
15519,2024-10-24,5,15,1,4,51,51,1,7.2
15520,2024-10-24,4,10,3,4,46,35,1,23.3
15521,2024-10-24,2,5,3,2,48,46,2,11.9
15522,2024-10-24,1,1,2,2,57,47,2,35.3
15523,2024-10-24,1,2,3,2,52,49,2,20.2
15524,2024-10-24,4,12,2,2,51,43,2,28.9
15525,2024-10-24,3,8,3,5,49,42,4,51.4
15526,2024-10-24,3,7,2,1,55,51,1,6.6
15527,2024-10-24,3,7,3,3,49,47,1,3.6
15528,2024-10-24,3,9,3,3,49,50,3,14.5
15529,2024-10-24,4,11,1,4,53,41,0,68.7
15530,2024-10-24,1,2,2,5,57,53,4,30.0
15531,2024-10-24,3,7,2,5,55,58,4,6.6
15532,2024-10-24,5,13,1,1,51,50,0,4.5
15533,2024-10-24,2,6,1,4,56,59,1,0.0
15534,2024-10-24,1,2,1,2,60,57,1,0.0
15535,2024-10-24,1,3,2,1,57,53,1,24.1
15536,2024-10-24,5,15,3,5,44,43,3,14.6
15537,2024-10-24,5,15,1,5,51,50,4,7.2
15538,2024-10-24,3,8,3,1,49,36,1,51.4
15539,2024-10-24,1,2,2,2,57,55,1,30.0
15540,2024-10-24,2,5,2,2,53,43,1,68.7
15541,2024-10-24,4,11,3,4,46,49,1,35.5
15542,2024-10-24,3,8,2,5,55,49,3,3.3
15543,2024-10-24,3,9,1,3,58,51,0,57.2
15544,2024-10-24,5,13,3,4,44,39,1,6.0
15545,2024-10-24,4,10,2,2,51,47,1,16.6
15546,2024-10-24,2,5,1,2,56,54,2,12.6
15547,2024-10-24,3,7,3,5,49,58,3,3.6
15548,2024-10-24,4,12,1,2,53,57,1,15.8
15549,2024-10-24,5,13,2,5,48,46,5,0.0
15550,2024-10-24,5,13,3,1,44,38,1,6.0
15551,2024-10-24,1,2,2,1,57,61,2,30.0
15552,2024-10-24,1,3,1,2,60,59,0,18.9
15553,2024-10-24,2,4,2,2,53,50,3,60.0
15554,2024-10-24,3,7,3,1,49,46,2,3.6
15555,2024-10-24,5,13,2,1,48,45,1,0.0
15556,2024-10-24,2,4,2,3,53,43,1,60.0
15557,2024-10-24,5,14,2,5,48,47,4,44.4
15558,2024-10-24,1,1,1,2,60,51,1,53.7
15559,2024-10-24,1,3,3,5,52,41,4,15.7
15560,2024-10-24,2,4,1,2,56,52,1,68.7
15561,2024-10-24,4,10,1,3,53,55,1,10.5
15562,2024-10-24,3,8,1,5,58,59,2,24.6
15563,2024-10-24,5,15,2,4,48,43,1,11.9
15564,2024-10-24,5,15,2,5,48,42,2,11.9
15565,2024-10-24,2,4,1,4,56,39,1,34.7
15566,2024-10-24,1,2,1,1,60,59,1,0.0
15567,2024-10-24,2,6,3,3,48,41,2,2.2
15568,2024-10-24,5,14,1,4,51,45,1,19.3
15569,2024-10-24,5,13,1,5,51,53,1,4.5
15570,2024-10-24,4,11,2,4,51,53,2,55.3
15571,2024-10-24,2,4,3,2,48,45,4,28.5
15572,2024-10-24,4,10,3,2,46,39,3,23.3
15573,2024-10-24,4,11,3,2,46,37,3,35.5
15574,2024-10-24,2,5,1,4,56,51,1,12.6
15575,2024-10-24,1,1,3,2,52,49,1,68.7
15576,2024-10-24,1,1,2,5,57,58,5,35.3
15577,2024-10-25,1,1,1,5,60,55,3,61.0
15578,2024-10-25,3,8,2,3,55,47,0,13.6
15579,2024-10-25,1,3,1,5,60,55,2,0.0
15580,2024-10-25,5,15,2,1,48,42,0,0.6
15581,2024-10-25,1,1,3,2,52,0,0,0.0
15582,2024-10-25,3,8,2,1,55,55,1,13.6
15583,2024-10-25,1,3,2,5,57,54,3,5.4
15584,2024-10-25,4,11,1,4,53,44,0,68.7
15585,2024-10-25,5,14,3,5,44,43,5,5.0
15586,2024-10-25,5,13,2,5,48,50,2,14.8
15587,2024-10-25,4,11,3,4,46,41,1,0.0
15588,2024-10-25,3,8,1,1,58,56,1,4.3
15589,2024-10-25,4,10,1,3,53,54,1,10.7
15590,2024-10-25,2,4,3,3,48,51,2,21.7
15591,2024-10-25,3,9,2,1,55,45,1,62.6
15592,2024-10-25,5,15,3,1,44,46,2,0.0
15593,2024-10-25,3,7,3,1,49,48,2,35.0
15594,2024-10-25,3,7,1,1,58,49,1,38.8
15595,2024-10-25,5,13,3,4,44,50,3,0.8
15596,2024-10-25,5,13,1,4,51,45,1,3.1
15597,2024-10-25,5,14,1,4,51,45,1,22.9
15598,2024-10-25,4,12,1,3,53,47,1,17.4
15599,2024-10-25,1,1,2,1,57,53,1,4.4
15600,2024-10-25,4,10,3,2,46,42,2,16.5
15601,2024-10-25,3,7,1,3,58,52,1,38.8
15602,2024-10-25,3,8,2,5,55,45,2,13.6
15603,2024-10-25,2,6,2,2,53,48,1,7.8
15604,2024-10-25,3,8,1,3,58,53,0,4.3
15605,2024-10-25,4,11,2,2,51,49,2,29.1
15606,2024-10-25,1,3,2,2,57,50,1,5.4
15607,2024-10-25,3,9,1,3,58,60,1,0.7
15608,2024-10-25,5,13,2,1,48,47,1,14.8
15609,2024-10-25,3,7,1,5,58,45,1,38.8
15610,2024-10-25,1,1,3,5,52,56,4,0.0
15611,2024-10-25,4,10,2,3,51,49,1,3.7
15612,2024-10-25,1,1,2,2,57,56,1,4.4
15613,2024-10-25,3,7,2,1,55,50,1,30.9
15614,2024-10-25,1,1,3,1,52,42,1,0.0
15615,2024-10-25,5,14,1,5,51,44,1,22.9
15616,2024-10-25,5,14,2,5,48,53,5,0.0
15617,2024-10-25,5,14,2,1,48,49,2,0.0
15618,2024-10-25,4,12,2,3,51,47,1,16.6
15619,2024-10-25,1,2,1,5,60,59,3,27.8
15620,2024-10-25,2,4,1,4,56,51,1,36.3
15621,2024-10-25,3,7,2,5,55,57,4,30.9
15622,2024-10-25,1,3,1,1,60,53,1,0.0
15623,2024-10-25,2,6,1,4,56,53,1,16.3
15624,2024-10-25,3,7,2,3,55,49,1,30.9
15625,2024-10-25,5,15,3,4,44,43,2,0.0
15626,2024-10-25,4,10,3,4,46,44,1,16.5
15627,2024-10-25,5,15,1,1,51,48,0,4.9
15628,2024-10-25,5,13,2,4,48,51,1,14.8
15629,2024-10-25,4,10,2,4,51,45,1,3.7
15630,2024-10-25,4,12,1,4,53,49,1,29.0
15631,2024-10-25,4,12,2,2,51,52,1,16.6
15632,2024-10-25,2,6,1,3,56,52,1,16.3
15633,2024-10-25,4,12,3,3,46,43,1,7.6
15634,2024-10-25,2,5,3,3,48,46,2,4.9
15635,2024-10-25,1,2,3,1,52,39,1,16.1
15636,2024-10-25,4,12,3,2,46,45,2,7.6
15637,2024-10-25,4,11,3,2,46,38,1,0.0
15638,2024-10-25,2,6,2,4,53,54,2,7.8
15639,2024-10-25,2,4,3,2,48,41,2,21.7
15640,2024-10-25,2,4,1,3,56,50,1,36.3
15641,2024-10-25,2,6,3,3,48,45,2,5.4
15642,2024-10-25,2,5,2,4,53,55,0,25.9
15643,2024-10-25,5,15,2,5,48,39,1,0.6
15644,2024-10-25,5,14,3,4,44,41,1,5.0
15645,2024-10-25,4,12,2,4,51,49,1,16.6
15646,2024-10-25,1,3,2,1,57,54,1,5.4
15647,2024-10-25,5,14,1,1,51,48,2,22.9
15648,2024-10-25,2,5,2,3,53,49,1,25.9
15649,2024-10-25,3,9,3,5,49,48,4,58.4
15650,2024-10-25,1,2,1,1,60,56,1,27.8
15651,2024-10-25,5,13,1,5,51,50,1,3.1
15652,2024-10-25,2,5,3,4,48,48,1,4.9
15653,2024-10-25,3,7,3,5,49,37,5,35.0
15654,2024-10-25,1,2,3,2,52,39,2,16.1
15655,2024-10-25,2,4,1,2,56,49,1,36.3
15656,2024-10-25,5,15,2,4,48,48,2,0.6
15657,2024-10-25,2,5,1,4,56,50,1,19.8
15658,2024-10-25,2,6,1,2,56,48,1,16.3
15659,2024-10-25,2,4,3,4,48,50,2,21.7
15660,2024-10-25,1,3,3,1,52,47,1,26.2
15661,2024-10-25,3,9,2,5,55,51,5,62.6
15662,2024-10-25,1,1,2,5,57,47,2,4.4
15663,2024-10-25,4,10,3,3,46,44,1,16.5
15664,2024-10-25,2,4,2,3,53,44,0,68.7
15665,2024-10-25,5,14,3,1,44,46,1,5.0
15666,2024-10-25,1,1,1,1,60,56,1,61.0
15667,2024-10-25,3,9,1,1,58,49,1,0.7
15668,2024-10-25,2,6,3,4,48,47,2,5.4
15669,2024-10-25,3,8,3,5,49,53,4,10.5
15670,2024-10-25,2,6,2,3,53,55,0,7.8
15671,2024-10-25,1,2,2,2,57,62,3,0.0
15672,2024-10-25,2,5,3,2,48,40,3,4.9
15673,2024-10-25,2,5,1,2,56,53,2,19.8
15674,2024-10-25,3,9,1,5,58,61,3,0.7
15675,2024-10-25,3,8,3,1,49,47,3,10.5
15676,2024-10-25,2,4,2,2,53,45,3,68.7
15677,2024-10-25,4,11,1,3,53,43,0,68.7
15678,2024-10-25,1,1,1,2,60,52,1,61.0
15679,2024-10-25,4,12,1,2,53,47,1,29.0
15680,2024-10-25,3,8,3,3,49,48,2,10.5
15681,2024-10-25,4,11,1,2,53,47,1,68.7
15682,2024-10-25,4,10,2,2,51,48,1,3.7
15683,2024-10-25,5,13,3,1,44,42,2,0.8
15684,2024-10-25,4,11,2,3,51,44,1,29.1
15685,2024-10-25,1,3,3,5,52,46,5,26.2
15686,2024-10-25,1,3,3,2,52,46,1,26.2
15687,2024-10-25,3,9,3,3,49,47,1,58.4
15688,2024-10-25,2,5,2,2,53,55,1,25.9
15689,2024-10-25,1,2,1,2,60,58,2,27.8
15690,2024-10-25,4,10,1,4,53,42,0,10.7
15691,2024-10-25,5,13,3,5,44,40,5,0.8
15692,2024-10-25,5,15,1,5,51,44,1,4.9
15693,2024-10-25,3,8,1,5,58,62,1,4.3
15694,2024-10-25,5,14,2,4,48,50,1,0.0
15695,2024-10-25,5,15,3,5,44,39,5,0.0
15696,2024-10-25,5,15,1,4,51,42,0,4.9
15697,2024-10-25,1,2,3,5,52,48,5,16.1
15698,2024-10-25,4,11,3,3,46,48,2,0.0
15699,2024-10-25,3,9,3,1,49,45,4,58.4
15700,2024-10-25,4,12,3,4,46,42,2,7.6
15701,2024-10-25,3,7,3,3,49,48,1,35.0
15702,2024-10-25,1,2,2,1,57,48,1,0.0
15703,2024-10-25,4,11,2,4,51,45,1,29.1
15704,2024-10-25,1,3,1,2,60,54,2,0.0
15705,2024-10-25,2,4,2,4,53,48,1,68.7
15706,2024-10-25,2,5,1,3,56,50,1,19.8
15707,2024-10-25,4,10,1,2,53,52,1,10.7
15708,2024-10-25,3,9,2,3,55,53,1,62.6
15709,2024-10-25,5,13,1,1,51,45,1,3.1
15710,2024-10-25,2,6,3,2,48,48,1,5.4
15711,2024-10-26,5,15,2,5,26,26,1,11.2
15712,2024-10-26,1,1,3,2,28,26,1,29.4
15713,2024-10-26,3,7,2,1,30,24,0,60.1
15714,2024-10-26,4,11,1,3,29,28,0,7.8
15715,2024-10-26,3,7,1,5,32,29,2,0.0
15716,2024-10-26,4,11,3,4,25,24,1,0.0
15717,2024-10-26,4,10,2,2,28,28,1,0.1
15718,2024-10-26,3,7,1,1,32,33,1,0.0
15719,2024-10-26,4,12,3,4,25,21,0,28.9
15720,2024-10-26,4,12,2,2,28,27,1,26.8
15721,2024-10-26,3,8,3,3,27,27,1,11.9
15722,2024-10-26,2,6,2,3,29,30,0,1.7
15723,2024-10-26,5,13,1,5,28,27,2,8.1
15724,2024-10-26,5,15,3,4,24,25,0,0.4
15725,2024-10-26,2,4,1,4,30,24,0,68.7
15726,2024-10-26,3,8,1,5,32,32,1,0.0
15727,2024-10-26,3,8,1,3,32,30,1,0.0
15728,2024-10-26,5,14,3,4,24,21,0,43.1
15729,2024-10-26,2,4,3,4,26,22,0,4.0
15730,2024-10-26,1,1,2,2,31,27,0,68.7
15731,2024-10-26,4,12,2,3,28,23,0,26.8
15732,2024-10-26,1,1,1,5,33,30,2,19.9
15733,2024-10-26,1,2,2,1,31,27,0,6.5
15734,2024-10-26,2,6,1,3,30,33,0,23.6
15735,2024-10-26,1,3,2,5,31,28,1,18.6
15736,2024-10-26,3,7,2,5,30,26,1,60.1
15737,2024-10-26,3,7,3,3,27,23,0,4.5
15738,2024-10-26,2,5,2,4,29,27,0,68.7
15739,2024-10-26,1,3,1,5,33,32,1,6.0
15740,2024-10-26,1,1,1,1,33,29,0,19.9
15741,2024-10-26,2,6,3,4,26,25,0,21.2
15742,2024-10-26,4,12,3,2,25,21,2,28.9
15743,2024-10-26,1,1,1,2,33,38,1,19.9
15744,2024-10-26,2,6,1,2,30,23,0,23.6
15745,2024-10-26,5,13,2,5,26,26,1,0.0
15746,2024-10-26,3,9,1,5,32,31,1,4.6
15747,2024-10-26,4,10,3,2,25,23,1,12.2
15748,2024-10-26,5,15,1,5,28,26,1,7.3
15749,2024-10-26,2,6,2,2,29,26,1,1.7
15750,2024-10-26,5,14,2,4,26,25,0,45.9
15751,2024-10-26,4,11,3,3,25,23,1,0.0
15752,2024-10-26,5,15,3,1,24,17,0,0.4
15753,2024-10-26,5,13,1,4,28,30,0,8.1
15754,2024-10-26,1,3,2,2,31,47,1,18.6
15755,2024-10-26,2,5,3,4,26,19,1,68.0
15756,2024-10-26,2,5,1,2,30,28,0,68.7
15757,2024-10-26,4,11,1,4,29,30,0,7.8
15758,2024-10-26,5,14,2,5,26,25,2,45.9
15759,2024-10-26,2,5,3,3,26,23,1,68.0
15760,2024-10-26,2,6,1,4,30,46,0,23.6
15761,2024-10-26,5,14,1,1,28,22,0,49.3
15762,2024-10-26,4,12,2,4,28,23,0,26.8
15763,2024-10-26,5,14,2,1,26,24,1,45.9
15764,2024-10-26,2,5,1,4,30,25,0,68.7
15765,2024-10-26,4,11,2,4,28,23,0,33.3
15766,2024-10-26,2,5,2,2,29,27,1,68.7
15767,2024-10-26,5,14,1,4,28,29,0,49.3
15768,2024-10-26,5,14,3,1,24,22,2,43.1
15769,2024-10-26,4,11,2,2,28,25,1,33.3
15770,2024-10-26,1,3,1,2,33,30,0,6.0
15771,2024-10-26,3,8,3,5,27,26,2,11.9
15772,2024-10-26,3,8,3,1,27,27,1,11.9
15773,2024-10-26,5,15,1,4,28,29,0,7.3
15774,2024-10-26,2,6,3,2,26,22,0,21.2
15775,2024-10-26,1,2,1,5,33,28,1,14.2
15776,2024-10-26,3,9,3,3,27,22,0,31.2
15777,2024-10-26,1,2,2,5,31,30,1,6.5
15778,2024-10-26,4,10,1,2,29,31,0,17.8
15779,2024-10-26,3,9,1,3,32,30,0,4.6
15780,2024-10-26,3,8,2,3,30,31,0,8.2
15781,2024-10-26,2,4,2,2,29,29,1,0.0
15782,2024-10-26,1,2,1,1,33,30,0,14.2
15783,2024-10-26,2,4,1,2,30,24,0,68.7
15784,2024-10-26,1,3,3,2,28,27,1,0.0
15785,2024-10-26,5,13,3,5,24,21,2,9.6
15786,2024-10-26,3,8,1,1,32,30,0,0.0
15787,2024-10-26,5,13,1,1,28,27,0,8.1
15788,2024-10-26,4,10,1,3,29,26,1,17.8
15789,2024-10-26,4,10,2,4,28,27,0,0.1
15790,2024-10-26,5,15,2,1,26,25,0,11.2
15791,2024-10-26,5,13,2,1,26,24,0,0.0
15792,2024-10-26,3,7,2,3,30,29,0,60.1
15793,2024-10-26,1,3,3,5,28,27,3,0.0
15794,2024-10-26,2,4,1,3,30,26,0,68.7
15795,2024-10-26,1,3,2,1,31,29,1,18.6
15796,2024-10-26,2,6,2,4,29,28,0,1.7
15797,2024-10-26,5,13,2,4,26,19,0,0.0
15798,2024-10-26,5,13,3,4,24,19,0,9.6
15799,2024-10-26,1,1,2,1,31,24,0,68.7
15800,2024-10-26,4,12,3,3,25,24,1,28.9
15801,2024-10-26,3,9,3,1,27,25,1,31.2
15802,2024-10-26,1,1,3,5,28,24,2,29.4
15803,2024-10-26,4,11,2,3,28,42,0,33.3
15804,2024-10-26,3,9,1,1,32,36,0,4.6
15805,2024-10-26,3,8,2,1,30,24,0,8.2
15806,2024-10-26,1,1,3,1,28,27,1,29.4
15807,2024-10-26,3,9,2,3,30,30,0,0.0
15808,2024-10-26,2,4,3,2,26,23,1,4.0
15809,2024-10-26,4,12,1,4,29,26,0,68.7
15810,2024-10-26,1,3,3,1,28,31,1,0.0
15811,2024-10-26,3,8,2,5,30,29,1,8.2
15812,2024-10-26,3,9,2,5,30,34,2,0.0
15813,2024-10-26,1,2,3,2,28,27,1,35.5
15814,2024-10-26,5,15,3,5,24,21,2,0.4
15815,2024-10-26,4,10,2,3,28,26,0,0.1
15816,2024-10-26,1,2,2,2,31,32,0,6.5
15817,2024-10-26,2,4,2,3,29,25,1,0.0
15818,2024-10-26,3,7,1,3,32,27,0,0.0
15819,2024-10-26,5,15,2,4,26,22,0,11.2
15820,2024-10-26,3,9,3,5,27,29,4,31.2
15821,2024-10-26,4,10,3,4,25,24,1,12.2
15822,2024-10-26,4,12,1,2,29,23,0,68.7
15823,2024-10-26,1,2,1,2,33,33,0,14.2
15824,2024-10-26,1,3,1,1,33,33,1,6.0
15825,2024-10-26,2,5,1,3,30,25,0,68.7
15826,2024-10-26,2,5,3,2,26,22,1,68.0
15827,2024-10-26,3,9,2,1,30,27,1,0.0
15828,2024-10-26,2,4,2,4,29,44,0,0.0
15829,2024-10-26,5,14,1,5,28,25,1,49.3
15830,2024-10-26,4,11,3,2,25,22,2,0.0
15831,2024-10-26,5,15,1,1,28,23,0,7.3
15832,2024-10-26,2,5,2,3,29,28,0,68.7
15833,2024-10-26,1,1,2,5,31,27,1,68.7
15834,2024-10-26,5,13,3,1,24,24,1,9.6
15835,2024-10-26,3,7,3,5,27,28,3,4.5
15836,2024-10-26,4,11,1,2,29,29,0,7.8
15837,2024-10-26,1,2,3,1,28,24,0,35.5
15838,2024-10-26,4,12,1,3,29,22,0,68.7
15839,2024-10-26,2,4,3,3,26,24,0,4.0
15840,2024-10-26,3,7,3,1,27,41,0,4.5
15841,2024-10-26,1,2,3,5,28,27,4,35.5
15842,2024-10-26,2,6,3,3,26,25,1,21.2
15843,2024-10-26,5,14,3,5,24,19,2,43.1
15844,2024-10-26,4,10,3,3,25,24,1,12.2
15845,2024-10-26,4,10,1,4,29,28,0,17.8
15846,2024-10-27,5,15,3,5,13,12,1,47.4
15847,2024-10-27,2,4,2,4,16,13,0,68.7
15848,2024-10-27,3,9,2,3,16,18,0,0.0
15849,2024-10-27,5,13,2,5,14,14,0,0.0
15850,2024-10-27,4,12,1,2,16,15,0,24.2
15851,2024-10-27,4,11,1,2,16,15,0,13.8
15852,2024-10-27,3,7,2,5,16,14,1,9.2
15853,2024-10-27,2,4,1,2,16,16,0,14.9
15854,2024-10-27,3,8,2,5,16,15,1,27.6
15855,2024-10-27,3,9,3,1,14,14,1,59.2
15856,2024-10-27,5,15,2,1,14,15,0,0.0
15857,2024-10-27,4,10,1,2,16,16,0,1.2
15858,2024-10-27,4,12,2,3,15,17,0,6.0
15859,2024-10-27,2,4,2,3,16,10,0,68.7
15860,2024-10-27,5,15,2,5,14,12,0,0.0
15861,2024-10-27,2,6,1,4,16,16,0,35.8
15862,2024-10-27,5,13,3,1,13,12,0,3.4
15863,2024-10-27,1,1,2,5,17,17,1,53.2
15864,2024-10-27,4,12,1,4,16,15,0,24.2
15865,2024-10-27,4,10,1,3,16,15,0,1.2
15866,2024-10-27,2,6,2,2,16,14,0,3.7
15867,2024-10-27,5,15,3,1,13,13,0,47.4
15868,2024-10-27,4,11,3,3,13,10,0,66.1
15869,2024-10-27,1,3,1,1,18,18,0,6.2
15870,2024-10-27,2,4,2,2,16,14,0,68.7
15871,2024-10-27,5,14,2,5,14,12,1,68.7
15872,2024-10-27,3,8,3,3,14,14,0,4.0
15873,2024-10-27,5,15,1,5,15,14,0,12.2
15874,2024-10-27,4,11,1,4,16,15,0,13.8
15875,2024-10-27,1,3,2,2,17,18,0,0.0
15876,2024-10-27,2,5,1,2,16,16,0,22.2
15877,2024-10-27,1,3,3,1,15,14,0,0.0
15878,2024-10-27,5,14,3,4,13,14,0,2.1
15879,2024-10-27,4,10,2,4,15,15,0,33.6
15880,2024-10-27,1,2,1,5,18,16,0,22.1
15881,2024-10-27,2,4,3,3,14,13,0,34.8
15882,2024-10-27,4,10,2,2,15,14,0,33.6
15883,2024-10-27,3,9,1,5,17,12,0,68.7
15884,2024-10-27,5,15,2,4,14,12,0,0.0
15885,2024-10-27,3,8,1,5,17,16,0,0.0
15886,2024-10-27,3,9,1,1,17,12,0,68.7
15887,2024-10-27,1,3,1,5,18,17,0,6.2
15888,2024-10-27,5,14,2,4,14,12,0,68.7
15889,2024-10-27,3,7,2,1,16,15,0,9.2
15890,2024-10-27,1,3,2,1,17,17,0,0.0
15891,2024-10-27,1,1,3,5,15,12,2,31.3
15892,2024-10-27,4,12,3,4,13,14,0,10.0
15893,2024-10-27,3,9,1,3,17,14,0,68.7
15894,2024-10-27,1,1,1,1,18,14,0,35.8
15895,2024-10-27,5,13,2,1,14,15,0,0.0
15896,2024-10-27,3,7,2,3,16,17,0,9.2
15897,2024-10-27,4,11,3,2,13,11,1,66.1
15898,2024-10-27,5,14,1,4,15,14,0,19.3
15899,2024-10-27,3,7,3,1,14,12,0,18.4
15900,2024-10-27,1,2,2,5,17,18,1,6.6
15901,2024-10-27,3,7,1,5,17,16,3,0.6
15902,2024-10-27,1,1,2,2,17,15,0,53.2
15903,2024-10-27,3,9,2,5,16,15,0,31.2
15904,2024-10-27,4,11,1,3,16,13,0,13.8
15905,2024-10-27,3,8,2,1,16,18,0,27.6
15906,2024-10-27,2,4,1,3,16,16,0,14.9
15907,2024-10-27,1,2,2,2,17,13,0,6.6
15908,2024-10-27,3,8,2,3,16,17,0,27.6
15909,2024-10-27,3,8,3,1,14,13,0,4.0
15910,2024-10-27,4,10,2,3,15,12,0,33.6
15911,2024-10-27,2,6,3,2,14,13,0,1.1
15912,2024-10-27,2,4,3,2,14,15,1,34.8
15913,2024-10-27,1,3,3,2,15,14,0,0.0
15914,2024-10-27,5,13,1,5,15,14,0,2.1
15915,2024-10-27,4,10,1,4,16,15,0,1.2
15916,2024-10-27,4,10,3,2,13,13,0,7.0
15917,2024-10-27,1,1,3,1,15,13,0,31.3
15918,2024-10-27,1,2,2,1,17,15,0,6.6
15919,2024-10-27,2,5,1,3,16,15,0,22.2
15920,2024-10-27,3,9,3,5,14,14,3,59.2
15921,2024-10-27,2,5,1,4,16,15,0,22.2
15922,2024-10-27,4,12,3,2,13,13,0,10.0
15923,2024-10-27,1,3,2,5,17,17,1,0.0
15924,2024-10-27,3,8,1,3,17,17,0,0.0
15925,2024-10-27,3,8,3,5,14,13,1,4.0
15926,2024-10-27,2,6,3,3,14,14,0,1.1
15927,2024-10-27,5,14,3,1,13,13,0,2.1
15928,2024-10-27,2,6,1,3,16,13,0,35.8
15929,2024-10-27,4,12,1,3,16,45,1,24.2
15930,2024-10-27,5,13,3,4,13,12,0,3.4
15931,2024-10-27,2,5,3,3,14,14,0,19.3
